8285.0	0.0
8286.107894736842	615.4782608695652
8287.215789473685	618.4347826086956
8288.323684210527	607.3478260869565
8289.431578947368	627.0869565217391
8290.53947368421	620.7826086956521
8291.647368421052	620.8695652173913
8292.755263157895	616.8695652173913
8293.863157894737	610.6521739130435
8294.97105263158	627.0434782608696
8296.078947368422	612.6521739130435
8297.186842105262	617.4782608695652
8298.294736842105	615.7391304347826
8299.402631578947	619.9130434782609
8300.51052631579	616.8260869565217
8301.618421052632	622.0434782608696
8302.726315789474	622.2608695652174
8303.834210526316	620.9130434782609
8304.942105263159	625.6521739130435
8306.05	621.1304347826087
8307.157894736842	629.3478260869565
8308.265789473684	631.0
8309.373684210526	631.5217391304348
8310.481578947369	613.9130434782609
8311.589473684211	624.304347826087
8312.697368421053	627.5652173913044
8313.805263157894	623.8260869565217
8314.913157894736	623.9130434782609
8316.021052631579	635.0434782608696
8317.128947368421	624.7826086956521
8318.236842105263	622.8695652173913
8319.344736842106	634.0869565217391
8320.452631578948	638.4347826086956
8321.560526315789	629.1304347826087
8322.668421052631	632.695652173913
8323.776315789473	624.5652173913044
8324.884210526316	631.1739130434783
8325.992105263158	625.8695652173913
8327.1	622.7391304347826
8328.207894736843	630.2608695652174
8329.315789473685	624.7826086956521
8330.423684210526	619.8260869565217
8331.531578947368	627.0
8332.63947368421	635.8695652173913
8333.747368421053	621.4782608695652
8334.855263157895	638.2173913043479
8335.963157894737	646.5652173913044
8337.07105263158	641.8260869565217
8338.17894736842	641.5217391304348
8339.286842105263	649.5652173913044
8340.394736842105	651.4782608695652
8341.502631578947	658.5652173913044
8342.61052631579	665.0869565217391
8343.718421052632	653.2608695652174
8344.826315789474	651.0
8345.934210526315	669.8695652173913
8347.042105263157	668.4347826086956
8348.15	645.8260869565217
8349.257894736842	646.3478260869565
8350.365789473684	644.6086956521739
8351.473684210527	660.4782608695652
8352.581578947369	645.7826086956521
8353.689473684211	650.0869565217391
8354.797368421052	656.3478260869565
8355.905263157894	662.6521739130435
8357.013157894737	662.0869565217391
8358.121052631579	664.2608695652174
8359.228947368421	660.0
8360.336842105264	654.3478260869565
8361.444736842106	659.4347826086956
8362.552631578947	641.304347826087
8363.660526315789	637.5652173913044
8364.768421052631	646.4347826086956
8365.876315789474	646.0869565217391
8366.984210526316	645.8260869565217
8368.092105263158	654.7391304347826
8369.2	649.9130434782609
8370.307894736841	650.1739130434783
8371.415789473684	655.9130434782609
8372.523684210526	658.4347826086956
8373.631578947368	651.695652173913
8374.73947368421	655.695652173913
8375.847368421053	643.7391304347826
8376.955263157895	646.4347826086956
8378.063157894738	649.3913043478261
8379.171052631578	652.3478260869565
8380.27894736842	644.5652173913044
8381.386842105263	636.9565217391304
8382.494736842105	653.4782608695652
8383.602631578948	656.5217391304348
8384.71052631579	661.9565217391304
8385.818421052632	641.0434782608696
8386.926315789473	645.8695652173913
8388.034210526315	644.5217391304348
8389.142105263158	657.6521739130435
8390.25	637.6086956521739
8391.357894736842	653.8260869565217
8392.465789473685	650.5652173913044
8393.573684210527	647.5217391304348
8394.681578947368	661.1739130434783
8395.78947368421	653.6521739130435
8396.897368421052	647.0869565217391
8398.005263157895	658.0869565217391
8399.113157894737	665.7391304347826
8400.22105263158	691.0
8401.328947368422	692.8260869565217
8402.436842105262	705.4347826086956
8403.544736842105	706.695652173913
8404.652631578947	688.8260869565217
8405.76052631579	682.304347826087
8406.868421052632	666.2608695652174
8407.976315789474	670.0
8409.084210526316	676.2608695652174
8410.192105263159	682.5652173913044
8411.3	670.8695652173913
8412.407894736842	670.2608695652174
8413.515789473684	680.3478260869565
8414.623684210526	670.6086956521739
8415.731578947369	656.5652173913044
8416.839473684211	659.5652173913044
8417.947368421053	667.4347826086956
8419.055263157894	671.4347826086956
8420.163157894736	667.0869565217391
8421.271052631579	682.9565217391304
8422.378947368421	670.1739130434783
8423.486842105263	682.6521739130435
8424.594736842106	685.6086956521739
8425.702631578948	688.1304347826087
8426.810526315789	671.9565217391304
8427.918421052631	665.4782608695652
8429.026315789473	663.3913043478261
8430.134210526316	664.1739130434783
8431.242105263158	656.0434782608696
8432.35	659.2173913043479
8433.457894736843	671.3478260869565
8434.565789473685	672.3913043478261
8435.673684210526	680.9565217391304
8436.781578947368	667.5217391304348
8437.88947368421	685.7391304347826
8438.997368421053	679.304347826087
8440.105263157895	681.304347826087
8441.213157894737	685.3913043478261
8442.32105263158	682.0
8443.42894736842	674.304347826087
8444.536842105263	664.1739130434783
8445.644736842105	670.5652173913044
8446.752631578947	666.8260869565217
8447.86052631579	679.4347826086956
8448.968421052632	669.2608695652174
8450.076315789474	676.8695652173913
8451.184210526315	678.5652173913044
8452.292105263157	685.2608695652174
8453.4	692.304347826087
8454.507894736842	712.0
8455.615789473684	719.2173913043479
8456.723684210527	710.2173913043479
8457.831578947369	718.0869565217391
8458.939473684211	710.695652173913
8460.047368421052	687.7826086956521
8461.155263157894	670.4347826086956
8462.263157894737	672.1739130434783
8463.371052631579	676.6521739130435
8464.478947368421	676.1304347826087
8465.586842105264	666.8260869565217
8466.694736842106	682.5217391304348
8467.802631578947	680.4347826086956
8468.910526315789	683.7391304347826
8470.018421052631	696.8695652173913
8471.126315789474	708.0
8472.234210526316	693.304347826087
8473.342105263158	689.2608695652174
8474.45	706.4347826086956
8475.557894736841	697.7391304347826
8476.665789473684	692.8260869565217
8477.773684210526	682.2608695652174
